Segment,Segment Name,Family,Family Name,Class,Class Name,Commodity,Commodity Name
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123100,Laboratory dialysis supplies,41123104,Dialysis membrane
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123100,Laboratory dialysis supplies,41123105,Dialysis cassette holder
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123100,Laboratory dialysis supplies,41123106,Dialysis flask
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123200,Preserved specimens and supplies,41123201,Preserved prepared slides
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123200,Preserved specimens and supplies,41123202,Preserved animals and organisms
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123200,Preserved specimens and supplies,41123203,Virology stock control culture
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123200,Preserved specimens and supplies,41123204,Microbial quality control QC reference organism
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123302,Microscope slide boxes or folders
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123303,Microscope slide cabinets
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123304,Cryogenic storage boxes
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123305,Histology or tissue cassette cabinets
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123306,Histology tissue cassette accessories
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123307,Histology tissue cassette storage tray or box
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123308,Pipette storage canister or box
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123309,Pasteur or transfer pipette dispenser
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123310,Blood collection tube dispenser
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123311,Phlebotomy area organization rack and dispenser
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123312,Bioprocess container or bag for molecular biology platform
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123313,Histology specimen container storage tray
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123300,General laboratory storage containers and cabinets,41123314,Microscope slide and tissue cabinet marker and accessories
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123400,Dosing devices,41123401,Dosing cups
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123400,Dosing devices,41123402,Dosing spoons
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123400,Dosing devices,41123403,Dosing droppers
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121501,Veterinary blood pressure testers
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121502,Veterinary kymograph tester
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121503,Veterinary pyrogenic tester
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121504,Veterinary stereotoxic equipment
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121505,Veterinary electrocardiograph ECG
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121506,Veterinary surgical instrument sets
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121507,Veterinary injection or suction units or accessories
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121508,Veterinary bottle sets
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121509,Veterinary clinical thermometers
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121510,Cases for veterinary instruments or accessories
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121511,Instrument rolls for veterinary instruments or accessories
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121512,Veterinary speculums
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121513,Veterinary castration instruments
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121514,Veterinary external fixation kits
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121500,Veterinary equipment,42121515,Veterinary nail trimmers or cutters
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121601,Gastrointestinal veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121602,Blood or blood forming veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121603,Respiratory system veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121604,Musculo skeletal or nervous system veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121605,Cardiovascular system veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121606,Dermatologicals or antiprotozoa veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121607,Genito urinary system sex or hormone veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121600,Veterinary products,42121608,Dental veterinary products
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121700,Veterinary clinical furniture,42121701,Veterinary surgical tables
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121700,Veterinary clinical furniture,42121702,Veterinary storage chests
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121800,Veterinary artificial insemination equipment and supplies,42121801,Artificial inseminating machine
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121800,Veterinary artificial insemination equipment and supplies,42121802,Semen collection instrument
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121800,Veterinary artificial insemination equipment and supplies,42121803,Electric ejaculation stimulator
42000000,Medical Equipment and Accessories and Supplies,42120000,Veterinary equipment and supplies,42121800,Veterinary artificial insemination equipment and supplies,42121804,Semen packaging instrument
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131501,Patient bibs
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131502,Patient caps
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131503,Patient exam capes
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131504,Patient gowns
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131505,Patient infant shirts or vests
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131506,Patient jackets
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131507,Patient slippers
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131508,Patient pajamas
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131509,Hospital robes
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131510,Patient trousers
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131511,Hydrotherapy garment
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131500,Patient clothing,42131512,Patient infant cap or hat or material for infant cap
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131601,Medical staff aprons or bibs
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131602,Medical staff beard covers
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131603,Medical staff blouses or smocks
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131604,Medical staff bouffant caps
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131605,Medical staff coveralls
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131606,Medical staff isolation or surgical masks
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131607,Medical staff jackets or coats
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131608,Medical staff scrubs
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131609,Medical staff shoe covers
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131610,Medical staff sleeve protection
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131611,Surgeon caps or hoods
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131612,Medical staff isolation or cover gown
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131600,Medical staff clothing and related articles,42131613,Medical staff eye shield or visor
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131700,Surgical textiles,42131701,Surgical drapes
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131700,Surgical textiles,42131702,Surgical gown
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131700,Surgical textiles,42131704,Surgical towels
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131700,Surgical textiles,42131705,Surgical leggings
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131700,Surgical textiles,42131706,Surgical jumpsuits
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131700,Surgical textiles,42131707,Surgical isolation suits or helmets or facemasks or accessories
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42131700,Surgical textiles,42131708,Surgical cleanup or room turnover pack or kit
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132101,Hospital underpads
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132102,Medical stretcher sheets
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132103,Patient barrier drapes
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132104,Hospital antimicrobial pillows for general use
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132105,Hospital bed sheets
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132106,Hospital bedspreads
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132107,Hospital blankets
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132100,Hospital housekeeping textiles,42132108,Hospital protective pillow covers
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132200,Medical gloves and accessories,42132201,Medical glove boxes or dispensers
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132200,Medical gloves and accessories,42132202,Finger cots
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132200,Medical gloves and accessories,42132203,Medical exam or non surgical procedure gloves
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132200,Medical gloves and accessories,42132204,Medical glove liners
42000000,Medical Equipment and Accessories and Supplies,42130000,Medical apparel and textiles,42132200,Medical gloves and accessories,42132205,Surgical gloves
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141500,Applicator swabs and cotton balls,42141501,Cotton ball or fiber
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141500,Applicator swabs and cotton balls,42141502,Fiber tipped sticks
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141500,Applicator swabs and cotton balls,42141503,Skin preparation wipes
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141500,Applicator swabs and cotton balls,42141504,Medicated applicators or absorbents
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141600,Basins and bedpans and urinals and admission kits,42141601,Patient care admission kit
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141600,Basins and bedpans and urinals and admission kits,42141602,Bedpans for general use
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141600,Basins and bedpans and urinals and admission kits,42141603,Emesis basins
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141600,Basins and bedpans and urinals and admission kits,42141605,Medical mixing or solution basins or bowls
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141600,Basins and bedpans and urinals and admission kits,42141606,Medical multipurpose basins
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141600,Basins and bedpans and urinals and admission kits,42141607,Patient urinals for general use
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141600,Basins and bedpans and urinals and admission kits,42141608,Bedpan liner or bag
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141700,Decubitus prevention products,42141701,Alternating pressure systems
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141700,Decubitus prevention products,42141702,Blanket frames or lifters
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141700,Decubitus prevention products,42141703,Extremities cradles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141700,Decubitus prevention products,42141704,Mattress overlays
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141700,Decubitus prevention products,42141705,Patient positioning cushions or pads or pillows
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141801,Electrotherapy combination units
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141802,Electrotherapy electrodes or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141803,Electrotherapy lead wires or cables
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141804,Galvanic or faradic stimulators
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141805,Neuromuscular stimulators or kits
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141806,Short wave diathermy units
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141807,Transcutaneous electric nerve stimulation units
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141808,Diathermy electrodes
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141809,Muscle stimulator lead sets
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141810,Iontophoresis electrode
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141811,Extracorporeal shock wave therapy system
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141812,Static electricity generator for electric stimulation
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141813,Electroconvulsive device
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141814,Static electricity stimulator
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141815,High frequency electromagnetic wave stimulator
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141816,Electromagnetic therapy stimulator
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141800,Electrotherapy equipment,42141817,Magnetic pulse stimulator
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141900,Enema administration supplies,42141901,Enema buckets
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141900,Enema administration supplies,42141902,Enema bags
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141900,Enema administration supplies,42141903,Enema kits or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141900,Enema administration supplies,42141904,Enema tubing or tips or clamps
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42141900,Enema administration supplies,42141905,Enema soaps
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142000,Floor grade instruments,42142001,Floor grade forceps or hemostats
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142000,Floor grade instruments,42142002,Floor grade knife
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142000,Floor grade instruments,42142003,Floor grade knife handles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142000,Floor grade instruments,42142004,Floor grade nail nippers
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142000,Floor grade instruments,42142005,Floor grade needle holders
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142000,Floor grade instruments,42142006,Floor grade retractors
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142000,Floor grade instruments,42142007,Floor grade scissors
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142101,Covers for heat or cold therapy products
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142102,Medical cold storage chilling units or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142103,Medical heat lamps or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142104,Medical hydrocollators or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142105,Therapeutic heating or cooling units or systems
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142106,Therapeutic heating or cooling blankets or drapes
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142107,Therapeutic cryo compression therapy system and accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142108,Therapeutic heating or cooling pads or compresses or packs
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142109,Therapeutic hot or cold therapy mitts
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142110,Therapeutic hot or cold water bottles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142111,Therapeutic ice packs or pillows
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142112,Therapeutic paraffin baths or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142113,Therapeutic sinus masks
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142114,Therapeutic hot or cold therapy pants
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142119,Hypothermia apparatus
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142120,Therapeutic cryo compression therapy cuff
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142100,Heat and cold therapy products,42142121,Moist steam cabinet
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142200,Hydrotherapy products,42142201,Extremity hydrotherapy baths or tanks
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142200,Hydrotherapy products,42142202,Full body immersion hydrotherapy baths or tanks
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142200,Hydrotherapy products,42142203,Hydrotherapy bath or tank accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142200,Hydrotherapy products,42142204,Hydrotherapy bath chairs
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142300,Medical documentation products,42142301,General use medical labels
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142300,Medical documentation products,42142302,Medical charting systems components or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142300,Medical documentation products,42142303,Patient identification and information products
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142400,Medical suction and vacuum products,42142401,Medical fluid solidifiers
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142400,Medical suction and vacuum products,42142402,Medical suction cannulas or tubes or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142400,Medical suction and vacuum products,42142403,Medical suction containers
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142400,Medical suction and vacuum products,42142404,Medical suction or vacuum appliances
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142400,Medical suction and vacuum products,42142406,Medical suction sets or kits
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142400,Medical suction and vacuum products,42142407,Cases for medical suction cannula
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142501,Amniocentesis needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142502,Anesthesia needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142503,Arterial needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142504,Biopsy needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142505,Blood collection needle holders
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142506,Blunt needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142507,Butterfly needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142509,Epidural anesthesia kit or tray
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142510,Filter needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142511,Needle caps or protection devices or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142512,Fistula needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142513,Radiology procedural needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142514,Spinal anesthesia kit or tray
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142515,Vacuum tube needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142516,Vented needles
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142517,Extension tubes
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142518,Biopsy aspirator products or accessories
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142519,Needle guides
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142520,Dispensing pins
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142521,Blood collection needle
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142522,Surgical needles for ears or noses or throats
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142523,Hypodermic needle
42000000,Medical Equipment and Accessories and Supplies,42140000,Patient care and treatment products and supplies,42142500,Injection and aspiration needles and accessories,42142524,Etching needles or sets
